ID,Latitude,Longitude,Date,HLS_Tile,HLSS30_020_B04,HLSS30_020_B08,HLSS30_020_Fmask,HLSS30_020_Fmask_bitmask,HLSS30_020_Fmask_Aerosol_level,HLSS30_020_Fmask_Aerosol_level_Description,HLSS30_020_Fmask_Water,HLSS30_020_Fmask_Water_Description,HLSS30_020_Fmask_Snow/ice,HLSS30_020_Fmask_Snow/ice_Description,HLSS30_020_Fmask_Cloud_shadow,HLSS30_020_Fmask_Cloud_shadow_Description,HLSS30_020_Fmask_Adjacent_to_cloud/shadow,HLSS30_020_Fmask_Adjacent_to_cloud/shadow_Description,HLSS30_020_Fmask_Cloud,HLSS30_020_Fmask_Cloud_Description,"HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used","HLSS30_020_Fmask_Cirrus_/_Reserved,_but_not_used_Description"
5,53.2,22.9,2019-08-08,34UFE,0.0149,0.3941,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-13,34UFE,0.312,0.4219,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-18,34UFE,0.0209,0.31,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-23,34UFE,0.02,0.2973,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-25,34UFE,0.0215,0.3044,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-28,34UFE,0.0217,0.2942,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-08-30,34UFE,0.029,0.315,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-02,34UFE,0.8387,0.9043,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-04,34UFE,0.0228,0.1991,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-09,34UFE,0.0355,0.2725,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-12,34UFE,0.0288,0.2648,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-14,34UFE,0.0275,0.3595,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-17,34UFE,0.4307,0.5366,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-19,34UFE,0.7399,0.8084,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-22,34UFE,0.5591,0.6596,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-24,34UFE,0.024,0.2834,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-09-27,34UFE,0.025,0.2687,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-04,34UFE,0.0276,0.2923,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-07,34UFE,0.8761,1.0114,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-09,34UFE,0.3711,0.4867,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-14,34UFE,0.0339,0.2068,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-17,34UFE,0.0331,0.1631,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-19,34UFE,0.0402,0.1689,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-22,34UFE,0.0344,0.1384,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-24,34UFE,0.2059,0.3282,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-27,34UFE,0.036,0.1237,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-10-29,34UFE,0.1248,0.3878,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-11-01,34UFE,0.0337,0.1176,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2019-11-03,34UFE,0.5256,0.6351,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-11-11,34UFE,0.8452,0.8073,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-11-13,34UFE,0.382,0.4371,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2019-11-23,34UFE,0.067,0.0841,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-01-17,34UFE,0.265,0.301,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-02-09,34UFE,0.046,0.1264,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-02-24,34UFE,0.0295,0.1028,202.0,0b11001010,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-02-26,34UFE,0.0326,0.1012,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-02-29,34UFE,0.2452,0.3554,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-02,34UFE,0.0538,0.1424,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-05,34UFE,0.0046,0.0231,224.0,0b11100000,0b11,High aerosol,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-10,34UFE,0.4102,0.4846,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-25,34UFE,0.0382,0.1045,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-27,34UFE,0.0419,0.1138,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-03-30,34UFE,0.1105,0.3013,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-04-01,34UFE,0.5814,0.6658,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-04-04,34UFE,0.0444,0.1226,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-04-06,34UFE,0.042,0.1185,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-04-19,34UFE,0.0036,0.0619,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-04-26,34UFE,-0.0024,0.1212,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-01,34UFE,0.0791,0.2378,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-04,34UFE,0.0222,0.1689,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-09,34UFE,0.128,0.2817,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-11,34UFE,0.0324,0.2627,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-14,34UFE,0.0251,0.2651,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-16,34UFE,0.9009,0.9311,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-21,34UFE,0.0253,0.3126,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-26,34UFE,0.0359,0.3525,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-29,34UFE,0.0986,0.4269,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-05-31,34UFE,0.3461,0.4851,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-03,34UFE,0.6822,0.7648,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-05,34UFE,0.0713,0.2414,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-10,34UFE,0.1139,0.396,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-15,34UFE,0.5406,0.6381,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-18,34UFE,0.4602,0.6531,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-20,34UFE,0.0237,0.3457,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-25,34UFE,0.166,0.311,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-28,34UFE,0.0186,0.3623,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-06-30,34UFE,0.0064,0.425,198.0,0b11000110,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-03,34UFE,0.0121,0.4226,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-05,34UFE,0.1339,0.4745,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-10,34UFE,0.2479,0.4583,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-13,34UFE,0.3668,0.5731,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-15,34UFE,-0.0117,0.1023,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-18,34UFE,0.0188,0.3369,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-20,34UFE,0.0194,0.3606,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-23,34UFE,0.0391,0.308,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-25,34UFE,0.0191,0.374,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-28,34UFE,0.0225,0.3176,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-07-30,34UFE,0.0231,0.3925,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-02,34UFE,0.0168,0.3238,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-07,34UFE,0.02,0.3169,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-09,34UFE,0.035,0.3492,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-12,34UFE,0.0195,0.3114,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-14,34UFE,0.021,0.3339,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-17,34UFE,0.0213,0.3104,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-19,34UFE,0.8362,0.8685,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-22,34UFE,0.0223,0.2816,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-08-24,34UFE,0.0198,0.3264,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-03,34UFE,0.0173,0.311,132.0,0b10000100,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-06,34UFE,0.1681,0.3625,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-11,34UFE,0.0188,0.3527,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-13,34UFE,0.0367,0.3153,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-18,34UFE,0.0247,0.2672,200.0,0b11001000,0b11,High aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-21,34UFE,0.0212,0.2685,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-23,34UFE,0.0241,0.2957,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-26,34UFE,0.0456,0.3141,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-09-28,34UFE,0.0218,0.2991,68.0,0b01000100,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-10-01,34UFE,0.0604,0.3281,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-10-03,34UFE,0.0426,0.2653,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-10-06,34UFE,0.0227,0.2592,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-10-31,34UFE,0.8332,0.8394,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-05,34UFE,0.3022,0.3386,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-10,34UFE,0.2994,0.3517,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-12,34UFE,0.1959,0.1601,72.0,0b01001000,0b01,Low aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-20,34UFE,0.0299,0.1193,136.0,0b10001000,0b10,Moderate aerosol,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-25,34UFE,0.2464,0.3779,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-27,34UFE,0.4723,0.6671,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2020-11-30,34UFE,0.2948,0.3617,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-14,34UFE,0.3632,0.337,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-16,34UFE,0.7431,0.7314,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-19,34UFE,-0.0672,0.1103,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-21,34UFE,0.4437,0.4675,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-29,34UFE,0.7583,0.7105,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-01-31,34UFE,0.5806,0.55,130.0,0b10000010,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-02-05,34UFE,0.1244,0.2028,80.0,0b01010000,0b01,Low aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-02-15,34UFE,0.0973,0.1858,144.0,0b10010000,0b10,Moderate aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-02-18,34UFE,0.077,0.1804,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-02-23,34UFE,0.1971,0.2631,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-02-25,34UFE,0.0566,0.1616,208.0,0b11010000,0b11,High aerosol,0b0,No,0b1,Yes,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-05,34UFE,0.021,0.1011,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-10,34UFE,0.0468,0.1887,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-12,34UFE,0.6748,0.6755,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-15,34UFE,0.096,0.2025,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-17,34UFE,0.7476,0.7649,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-20,34UFE,0.037,0.1125,64.0,0b01000000,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-22,34UFE,0.0356,0.1205,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-03-27,34UFE,0.0513,0.136,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-01,34UFE,0.0376,0.1021,192.0,0b11000000,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-04,34UFE,0.4302,0.5195,66.0,0b01000010,0b01,Low aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-09,34UFE,0.043,0.0996,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-11,34UFE,0.0531,0.1427,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-19,34UFE,0.0432,0.1418,128.0,0b10000000,0b10,Moderate aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b0,No,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-21,34UFE,0.0691,0.1769,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-24,34UFE,1.088,1.0815,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-26,34UFE,0.0841,0.17,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-04-29,34UFE,0.0967,0.2706,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-05-04,34UFE,0.0523,0.2637,194.0,0b11000010,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,"Reserved, but not used"
5,53.2,22.9,2021-05-06,34UFE,0.0331,0.2524,196.0,0b11000100,0b11,High aerosol,0b0,No,0b0,No,0b0,No,0b1,Yes,0b0,No,0b0,"Reserved, but not used"
